Activation,LearningRate,N,Op1,Op2,Op3,Op4,Op5,Op6,Optimizer,Resolution,TrivialAugment,W,WeightDecay,epoch,valid-acc,latency,runtime,FLOPS,size_MB,test-acc,$<train-acc
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,26,72.21999999511719,0.5661863213801122,6644.913583517075,4.698282,0.03379,71.77,70.21200001464844
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,27,68.50000001708985,0.5662164191917137,6900.744532108307,4.698282,0.03379,67.96,70.63199998779297
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,28,74.06400000732422,0.5662207655945602,7156.54536986351,4.698282,0.03379,73.92,70.59199998291015
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,29,73.02399998535157,0.5663188470718309,7412.828994989395,4.698282,0.03379,73.2,70.93999999267578
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,30,68.75599997314453,0.5663175942902338,7668.610597372055,4.698282,0.03379,68.8,71.03599998046874
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,31,73.83600000244141,0.5663376787493306,7924.392433166504,4.698282,0.03379,73.32,71.72000000244141
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,32,72.65199997070313,0.5663571093491145,8180.047532320023,4.698282,0.03379,71.99,71.61999997314453
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,33,71.82800000732422,0.5663322474128756,8435.766228675842,4.698282,0.03379,71.44,71.64000001220703
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,34,74.24399997558594,0.566365950573192,8691.678676128387,4.698282,0.03379,74.26,71.72400000976563
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,35,72.13200000488281,0.5663668760042775,8947.632136821747,4.698282,0.03379,71.49,72.02400001464844
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,36,68.33600000976563,0.5663839515519521,9203.428414821625,4.698282,0.03379,68.46,72.06400001708984
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,37,73.60399999511719,0.5663773296636044,9459.394703626633,4.698282,0.03379,72.87,72.87199998046874
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,38,73.93199997070313,0.5663913903429992,9715.18460726738,4.698282,0.03379,73.97,72.61599997070313
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,39,73.8319999975586,0.5663956205375028,9970.932783842089,4.698282,0.03379,73.55,72.77200001220703
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,40,75.97999997802734,0.5664139972959246,10226.745632886888,4.698282,0.03379,75.59,73.0720000024414
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,41,72.65200000244141,0.5665070525883797,10482.98538351059,4.698282,0.03379,72.91,72.97599999023437
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,42,71.22399998046875,0.5664706747379433,10738.620023727415,4.698282,0.03379,70.63,73.61999997558594
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,43,73.83200001464844,0.5664632719743291,10994.485969305038,4.698282,0.03379,73.69,73.82399999267578
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,44,74.82799999023437,0.5664611207776256,11250.330278396606,4.698282,0.03379,74.55,73.81599998535157
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,45,76.8639999975586,0.5664645349230085,11505.918476581572,4.698282,0.03379,77.16,73.77599998046875
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,46,76.028,0.5664600267173341,11761.60613298416,4.698282,0.03379,75.71,73.38400001953126
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,47,75.79200001220703,0.5664379425976415,12017.166924238203,4.698282,0.03379,76.28,74.18800000488281
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,48,75.57199997070313,0.5664395020246505,12272.809675693512,4.698282,0.03379,75.24,73.83999998779296
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,49,73.5,0.5664602340320108,12528.533413648604,4.698282,0.03379,73.41,74.07600000488281
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,50,76.68799999023437,0.5664694673320225,12784.140626430511,4.698282,0.03379,76.14,74.51999998779297
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,51,74.37599998779297,0.5664601181393578,13039.795907497406,4.698282,0.03379,74.4,74.512
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,52,75.58399999755859,0.5664600367399363,13295.682296514511,4.698282,0.03379,75.44,74.60399998535156
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,53,74.47200001220703,0.5664615312447766,13551.481436252594,4.698282,0.03379,74.06,74.8320000024414
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,54,76.19999999023437,0.5664907824702995,13807.857205867767,4.698282,0.03379,75.14,75.06400000732422
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,55,76.34399998779297,0.5665136915727095,14063.972046613691,4.698282,0.03379,75.34,74.66799997314453
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,56,77.36799997802734,0.5665345107312105,14320.368192434313,4.698282,0.03379,77.35,74.62799999267578
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,57,75.44399998535157,0.5665523002452421,14576.57550740242,4.698282,0.03379,75.16,74.88800001220703
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,58,77.05199997558594,0.5665805513626249,14832.920676469805,4.698282,0.03379,77.06,75.14000001464844
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,59,76.06000000244141,0.5665899192329757,15088.63460445404,4.698282,0.03379,75.49,75.39199998046875
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,60,76.5920000048828,0.5665922880690438,15344.389486074448,4.698282,0.03379,76.45,75.13999999023437
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,61,77.19600001464843,0.5665978507772262,15600.240738153458,4.698282,0.03379,76.81,75.56000000488281
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,62,77.20399998046875,0.5666091418033371,15856.08489871025,4.698282,0.03379,76.66,75.57200001220703
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,63,77.37999999511719,0.5666143366720671,16111.79423737526,4.698282,0.03379,77.25,75.64400001953125
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,64,77.91199999267577,0.5666199638417789,16367.599506139755,4.698282,0.03379,76.81,75.704
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,65,77.17999997070312,0.5666291484841147,16623.368158102036,4.698282,0.03379,76.83,75.71599997314453
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,66,74.53599999755859,0.5666354077268988,16879.264017105103,4.698282,0.03379,74.17,75.77999997070313
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,67,75.54400000488282,0.5666296196593913,17134.785385608673,4.698282,0.03379,75.25,75.89999999511718
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,68,78.616,0.5666392462626225,17390.70776438713,4.698282,0.03379,78.21,76.22799998291016
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,69,77.32799997070312,0.5666437121136588,17646.482187509537,4.698282,0.03379,76.94,76.34000000732422
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,70,78.04799998291016,0.5666504947125182,17902.39177584648,4.698282,0.03379,78.94,76.2240000024414
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,71,76.7280000024414,0.5666483117247492,18158.192068576813,4.698282,0.03379,76.74,76.11199997314453
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,72,77.25200001708984,0.5666584626402174,18414.08756017685,4.698282,0.03379,77.24,76.22800001220703
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,73,75.51199998535157,0.5666744933813286,18670.13879919052,4.698282,0.03379,75.66,76.27199998535156
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,74,78.10799998046875,0.5666763021564852,18925.928585767742,4.698282,0.03379,77.8,76.49199999267579
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,75,78.10799998535157,0.5666770698881604,19181.591143131256,4.698282,0.03379,77.53,76.98799997802735
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,76,76.66799998779297,0.5666860428107412,19437.547309160236,4.698282,0.03379,75.86,76.79999998779297
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,77,77.09199999755859,0.5666730082000563,19693.05408835411,4.698282,0.03379,76.43,77.04399997558593
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,78,78.01599998291016,0.5666782273610433,19948.831300735477,4.698282,0.03379,77.69,76.88800001220703
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,79,77.81599998779296,0.5666894654630968,20204.68744468689,4.698282,0.03379,77.02,76.92400000488281
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,80,78.93199999511718,0.5666860929346085,20460.450513362885,4.698282,0.03379,78.67,77.10399999755859
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,81,75.07600001708984,0.5666919063447013,20716.105531215668,4.698282,0.03379,74.94,77.14400001708984
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,82,79.02400001220703,0.5667066398620606,20972.24106287956,4.698282,0.03379,78.81,76.99199999023438
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,83,78.56800001953125,0.566700333452471,21227.790331602097,4.698282,0.03379,78.67,77.25999998779297
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,84,78.67999997802734,0.56671227401422,21483.693217754364,4.698282,0.03379,78.65,76.99599999023438
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,85,78.21199998779296,0.5667215707371815,21739.7205722332,4.698282,0.03379,78.33,77.27199997558594
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,86,78.40799998779296,0.5667312436474519,21995.810896635056,4.698282,0.03379,78.21,77.40800001220703
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,87,75.34399998779297,0.5667396781758526,22251.76667332649,4.698282,0.03379,74.83,77.71199999755859
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,88,77.34000000732422,0.56674507071879,22507.81202149391,4.698282,0.03379,77.0,77.43599998535156
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,89,75.22799999267578,0.5667543324074049,22763.803803682327,4.698282,0.03379,75.05,77.33600001220704
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,90,77.60000000488282,0.566750247488476,23019.70188641548,4.698282,0.03379,77.24,77.28399998779297
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,91,77.83599998779297,0.5667509097573896,23275.73864531517,4.698282,0.03379,77.14,77.39999997314453
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,92,79.15199998291016,0.5667539049936378,23531.80813908577,4.698282,0.03379,79.15,78.17600001464844
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,93,77.4240000024414,0.5667618232006302,23787.99501824379,4.698282,0.03379,77.07,77.57999999023437
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,94,78.07199999267579,0.5667689812773267,24044.14711022377,4.698282,0.03379,77.43,78.28399999511718
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,95,78.98799999267578,0.5667748058594438,24300.23222112656,4.698282,0.03379,78.67,77.5399999975586
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,96,78.56799998291015,0.5667841495059786,24556.3078520298,4.698282,0.03379,78.62,77.796
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,97,77.95200001220704,0.5667866569603315,24812.43475294113,4.698282,0.03379,77.59,78.16399997070313
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,98,79.82799997070312,0.5667929905110128,25068.71222639084,4.698282,0.03379,79.24,78.11199998291016
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,99,80.64399997314453,0.5668035862238721,25324.88664507866,4.698282,0.03379,80.11,77.95599999755859
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,100,77.97999998046875,0.5668122341804505,25581.002977609634,4.698282,0.03379,78.57,78.35599998046875
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,101,79.28399998046875,0.5668126249979712,25836.99520540237,4.698282,0.03379,79.42,78.16000001953125
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,102,79.54799998779296,0.5668463170631259,26093.53691315651,4.698282,0.03379,79.1,78.03600001708985
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,103,79.86799998291016,0.5668870606606281,26350.17142391205,4.698282,0.03379,78.99,78.27600000732421
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,104,80.21999998779297,0.5669159754386315,26606.794746637344,4.698282,0.03379,79.83,78.28400001708984
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,105,79.68399998291015,0.5669511357355442,26863.39987015724,4.698282,0.03379,79.25,78.54399997070313
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,106,78.60399997558594,0.5669970224982002,27120.135903835297,4.698282,0.03379,77.99,78.11599998291015
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,107,80.33999997558594,0.5670113183819881,27376.08928346634,4.698282,0.03379,79.73,78.97199997558593
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,108,78.36399999267579,0.5669998325635517,27631.5031850338,4.698282,0.03379,78.04,78.48
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,109,80.41199998046875,0.5669819012803144,27886.7686316967,4.698282,0.03379,80.51,78.92399998535156
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,110,80.04799998291016,0.5669991784603565,28142.477427721024,4.698282,0.03379,80.07,79.12400001953125
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,111,79.68399998779297,0.5670181940464133,28398.360758781437,4.698282,0.03379,79.52,78.63199998291016
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,112,79.02799997802734,0.5670306866932888,28654.20836853981,4.698282,0.03379,78.27,79.12399999023438
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,113,80.47199998291016,0.5670452829556278,28909.998720645905,4.698282,0.03379,80.11,78.9119999975586
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,114,80.28399997558594,0.5670641374473285,29165.74637079239,4.698282,0.03379,79.67,78.51999999267578
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,115,80.73999997802734,0.567072228491647,29421.352366685867,4.698282,0.03379,80.73,79.10800001464844
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,116,79.58399999023437,0.5670726525738908,29676.555632829662,4.698282,0.03379,79.68,79.12399997802734
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,117,80.29199997558594,0.5670514362316574,29931.290835618973,4.698282,0.03379,80.42,79.13199999267579
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,118,80.72399998046875,0.5670581701846734,30186.438910722733,4.698282,0.03379,80.93,78.90399998046875
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,119,79.71999999511719,0.5670594876677477,30441.545941114426,4.698282,0.03379,80.01,79.10399998291015
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,120,80.23599997802734,0.5670388098448799,30696.27007174492,4.698282,0.03379,79.84,79.23599997070312
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,121,78.82399998046876,0.567003787112996,30950.84960913658,4.698282,0.03379,78.47,79.47199998046875
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,122,80.10399997314452,0.5669830426200492,31205.59324979782,4.698282,0.03379,79.59,79.27199998291016
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,123,80.79600001464844,0.566963422517854,31460.42677474022,4.698282,0.03379,80.58,79.48
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,124,79.30799998535156,0.5669587999422979,31715.41332411766,4.698282,0.03379,79.01,79.45200001220704
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,125,80.98000001953125,0.5669375357439314,31970.194353818893,4.698282,0.03379,80.89,79.36800001953125
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,126,80.50399998291016,0.5669143274566755,32224.890194177628,4.698282,0.03379,80.4,79.13599997558593
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,127,80.30400001708985,0.5668960278801762,32479.59543943405,4.698282,0.03379,79.97,79.61199997802734
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,128,79.27599999023437,0.566880671980977,32734.38461518288,4.698282,0.03379,78.98,79.49599998779297
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,129,81.30799997558594,0.5668589789520466,32989.198036432266,4.698282,0.03379,81.13,79.49599998535156
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,130,80.87999997314454,0.5668369982356816,33244.02948760986,4.698282,0.03379,80.57,79.53599999023437
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,131,80.65600001708984,0.5668352858548596,33499.145845890045,4.698282,0.03379,79.59,79.8439999975586
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,132,79.66799997802734,0.5668192135860394,33753.893344163895,4.698282,0.03379,79.07,79.728
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,133,80.44799998779297,0.5667992414124158,34008.539736270905,4.698282,0.03379,79.91,80.2480000024414
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,134,80.17599998291016,0.5667837816514949,34263.531150341034,4.698282,0.03379,80.05,79.81999997802734
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,135,80.89600001953124,0.5667675944280877,34518.33328270912,4.698282,0.03379,80.92,80.46799999511718
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,136,80.90800001220703,0.5667317308910754,34772.31245136261,4.698282,0.03379,80.45,79.83199999267578
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,137,80.80800000976562,0.5667001923975781,35026.010211229324,4.698282,0.03379,80.7,80.22000001708984
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,138,81.30399998046875,0.5666652326532525,35279.64825320244,4.698282,0.03379,80.94,80.30399998046875
Mish,0.0775918342247204,3,0,2,4,3,2,2,SGD,1.0,True,4,3.062135369134168e-05,139,81.58399999267579,0.5666302100045341,35533.128433704376,4.698282,0.03379,81.07,80.37199997070313
